meter_id,date,kwh
14676236,2021-06-07 00:00:00,22.92072108
14676236,2021-06-08 00:00:00,18.5427684
14676236,2021-06-09 00:00:00,23.10878016
14676236,2021-06-10 00:00:00,24.13477864
14676236,2021-06-11 00:00:00,19.98275981
14676236,2021-06-12 00:00:00,17.91166934
14676236,2021-06-13 00:00:00,21.45198769
14676236,2021-06-14 00:00:00,17.32467359
14676236,2021-06-15 00:00:00,20.41226933
14676236,2021-06-16 00:00:00,10.579402
14676236,2021-06-17 00:00:00,18.84104646
14676236,2021-06-18 00:00:00,12.38941136
14676236,2021-06-19 00:00:00,14.11002799
14676236,2021-06-20 00:00:00,23.33739578
14676236,2021-06-21 00:00:00,19.09706566
14676236,2021-06-22 00:00:00,13.45816352
14676236,2021-06-23 00:00:00,12.78851533
14676236,2021-06-24 00:00:00,8.412406954
14676236,2021-06-25 00:00:00,15.95860495
14676236,2021-06-26 00:00:00,27.46401878
14676236,2021-06-27 00:00:00,18.30413038
14676236,2021-06-28 00:00:00,11.81513261
14676236,2021-06-29 00:00:00,14.11211962
14676236,2021-06-30 00:00:00,8.760435987
14676236,2021-07-01 00:00:00,15.09214911
14676236,2021-07-02 00:00:00,17.32437873
14676236,2021-07-03 00:00:00,16.42991502
14676236,2021-07-04 00:00:00,19.90896307
14676236,2021-07-05 00:00:00,21.40047912
14676236,2021-07-06 00:00:00,19.03878133
14676236,2021-07-07 00:00:00,13.66529947
14676236,2021-07-08 00:00:00,19.7176823
14676236,2021-07-09 00:00:00,25.86247671
14676236,2021-07-10 00:00:00,14.74582962
14676236,2021-07-11 00:00:00,14.30399135
14676236,2021-07-12 00:00:00,23.62132317
14676236,2021-07-13 00:00:00,17.79510591
14676236,2021-07-14 00:00:00,20.30698384
14676236,2021-07-15 00:00:00,12.04295319
14676236,2021-07-16 00:00:00,21.22124689
14676236,2021-07-17 00:00:00,14.62011042
14676236,2021-07-18 00:00:00,15.36735872
14676236,2021-07-19 00:00:00,21.8596893
14676236,2021-07-20 00:00:00,10.71052961
14676236,2021-07-21 00:00:00,7.074163065
14676236,2021-07-22 00:00:00,5.726438612
14676236,2021-07-23 00:00:00,5.593309831
14676236,2021-07-24 00:00:00,3.504030609
14676236,2021-07-25 00:00:00,12.30667018
14676236,2021-07-26 00:00:00,9.210803793
14676236,2021-07-27 00:00:00,15.38010687
14676236,2021-07-28 00:00:00,2.918770382
14676236,2021-07-29 00:00:00,9.379436429
14676236,2021-07-30 00:00:00,7.331159118
14676236,2021-07-31 00:00:00,10.59793643
14676236,2021-08-01 00:00:00,14.78593215
14676236,2021-08-02 00:00:00,16.66401552
14676236,2021-08-03 00:00:00,16.02527578
14676236,2021-08-04 00:00:00,13.80514204
14676236,2021-08-05 00:00:00,13.11896824
14676236,2021-08-06 00:00:00,11.21618595
14676236,2021-08-07 00:00:00,14.147911
14676236,2021-08-08 00:00:00,11.75849467
14676236,2021-08-09 00:00:00,12.39359374
14676236,2021-08-10 00:00:00,13.69902345
14676236,2021-08-11 00:00:00,16.93808091
14676236,2021-08-12 00:00:00,20.89768097
14676236,2021-08-13 00:00:00,16.89097225
14676236,2021-08-14 00:00:00,16.33222593
14676236,2021-08-15 00:00:00,17.20493984
14676236,2021-08-16 00:00:00,20.39649172
14676236,2021-08-17 00:00:00,20.14120142
14676236,2021-08-18 00:00:00,22.33900753
14676236,2021-08-19 00:00:00,25.20113653
14676236,2021-08-20 00:00:00,29.65522509
14676236,2021-08-21 00:00:00,30.80553422
14676236,2021-08-22 00:00:00,26.94290773
14676236,2021-08-23 00:00:00,31.73105191
14676236,2021-08-24 00:00:00,34.63868317
14676236,2021-08-25 00:00:00,35.54321446
14676236,2021-08-26 00:00:00,32.87019488
14676236,2021-08-27 00:00:00,37.11252526
14676236,2021-08-28 00:00:00,33.37676587
14676236,2021-08-29 00:00:00,28.01851183
14676236,2021-08-30 00:00:00,32.36729552
14676236,2021-08-31 00:00:00,31.34470269
14676236,2021-09-01 00:00:00,29.07021838
14676236,2021-09-02 00:00:00,32.10708118
14676236,2021-09-03 00:00:00,25.76553479
14676236,2021-09-04 00:00:00,35.06926004
14676236,2021-09-05 00:00:00,34.8655088
14676236,2021-09-06 00:00:00,30.55219963
14676236,2021-09-07 00:00:00,31.68808674
14676236,2021-09-08 00:00:00,21.0779592
14676236,2021-09-09 00:00:00,25.24521187
14676236,2021-09-10 00:00:00,30.22985549
14676236,2021-09-11 00:00:00,27.51276032
14676236,2021-09-12 00:00:00,35.65023894
14676236,2021-09-13 00:00:00,39.83387103
14676236,2021-09-14 00:00:00,30.39171696
14676236,2021-09-15 00:00:00,32.17707028
14676236,2021-09-16 00:00:00,40.59112077
14676236,2021-09-17 00:00:00,48.73558684
14676236,2021-09-18 00:00:00,42.69039131
14676236,2021-09-19 00:00:00,51.50555296
14676236,2021-09-20 00:00:00,56.53071305
14676236,2021-09-21 00:00:00,43.45363062
14676236,2021-09-22 00:00:00,42.95513123
14676236,2021-09-23 00:00:00,50.95953415
14676236,2021-09-24 00:00:00,48.34479036
14676236,2021-09-25 00:00:00,54.71189338
14676236,2021-09-26 00:00:00,53.20226762
14676236,2021-09-27 00:00:00,48.78592802
14676236,2021-09-28 00:00:00,54.29303731
14676236,2021-09-29 00:00:00,51.04781634
14676236,2021-09-30 00:00:00,58.33082798
14676236,2021-10-01 00:00:00,52.50526777
14676236,2021-10-02 00:00:00,50.76618771
14676236,2021-10-03 00:00:00,54.49932904
14676236,2021-10-04 00:00:00,58.35081987
14676236,2021-10-05 00:00:00,55.7211816
14676236,2021-10-06 00:00:00,48.34515864
14676236,2021-10-07 00:00:00,55.82893396
14676236,2021-10-08 00:00:00,49.92924977
14676236,2021-10-09 00:00:00,50.74037438
14676236,2021-10-10 00:00:00,39.91722605
14676236,2021-10-11 00:00:00,46.59344988
14676236,2021-10-12 00:00:00,43.64885637
14676236,2021-10-13 00:00:00,41.21649872
14676236,2021-10-14 00:00:00,43.85991197
14676236,2021-10-15 00:00:00,41.38019397
14676236,2021-10-16 00:00:00,40.19071091
14676236,2021-10-17 00:00:00,52.26611291
14676236,2021-10-18 00:00:00,46.52660453
14676236,2021-10-19 00:00:00,50.94423236
14676236,2021-10-20 00:00:00,57.86887887
14676236,2021-10-21 00:00:00,55.77642866
14676236,2021-10-22 00:00:00,58.15694938
14676236,2021-10-23 00:00:00,53.27843669
14676236,2021-10-24 00:00:00,54.77016076
14676236,2021-10-25 00:00:00,62.8247134
14676236,2021-10-26 00:00:00,53.53032624
14676236,2021-10-27 00:00:00,48.81603512
14676236,2021-10-28 00:00:00,64.78412074
14676236,2021-10-29 00:00:00,68.02776992
14676236,2021-10-30 00:00:00,54.34435568
14676236,2021-10-31 00:00:00,48.34891332
14676236,2021-11-01 00:00:00,55.99577625
14676236,2021-11-02 00:00:00,56.70619396
14676236,2021-11-03 00:00:00,57.33727113
14676236,2021-11-04 00:00:00,52.39633842
14676236,2021-11-05 00:00:00,55.7723976
14676236,2021-11-06 00:00:00,56.29467927
14676236,2021-11-07 00:00:00,47.86425073
14676236,2021-11-08 00:00:00,55.21761585
14676236,2021-11-09 00:00:00,58.06064371
14676236,2021-11-10 00:00:00,52.84625265
14676236,2021-11-11 00:00:00,52.522875
14676236,2021-11-12 00:00:00,52.55120075
14676236,2021-11-13 00:00:00,59.41714987
14676236,2021-11-14 00:00:00,49.07329186
14676236,2021-11-15 00:00:00,57.69360317
14676236,2021-11-16 00:00:00,52.60142986
14676236,2021-11-17 00:00:00,62.72675313
14676236,2021-11-18 00:00:00,58.80932952
14676236,2021-11-19 00:00:00,65.40479015
14676236,2021-11-20 00:00:00,55.47731762
14676236,2021-11-21 00:00:00,64.12542471
14676236,2021-11-22 00:00:00,62.2856838
14676236,2021-11-23 00:00:00,51.8615782
14676236,2021-11-24 00:00:00,54.41427119
14676236,2021-11-25 00:00:00,58.23816838
14676236,2021-11-26 00:00:00,53.19074377
14676236,2021-11-27 00:00:00,46.36311673
14676236,2021-11-28 00:00:00,51.42941141
14676236,2021-11-29 00:00:00,46.76708211
14676236,2021-11-30 00:00:00,48.22895679
14676236,2021-12-01 00:00:00,44.72254202
14676236,2021-12-02 00:00:00,37.63213699
14676236,2021-12-03 00:00:00,39.5446108
